hhid	size	head_age	head_gender	head_marital	head_education	m0_5	f0_5	m6_16	f6_16	m17_39	f17_39	m40	f40	ml5	fl5	ml16	fl16	ml39	fl39	ml40	fl40
1448065.0	6	42	2	6	0	1	0	2	0	0	2	0	1	0.16666667	0.0	0.33333334	0.0	0.0	0.33333334	0.0	0.16666667
1448067.0	1	59	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1449008.0	6	28	1	3	8	0	2	0	0	0	0	2	2	0.0	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.33333334
1449017.0	1	55	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1449027.0	2	59	1	1	9	0	0	0	1	0	0	1	0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0
1449037.0	2	65	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1449046.0	3	30	1	3	13	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
1449056.0	1	23	2	1	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1449066.0	3	30	2	3	10	0	0	0	0	1	0	1	1	0.0	0.0	0.0	0.0	0.33333334	0.0	0.33333334	0.33333334
1449075.0	1	40	1	3	9	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1449085.0	1	25	1	1	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1449095.0	4	24	1	3	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1450002.0	1	55	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450010.0	1	42	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1450036.0	1	25	1	3	10	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450044.0	2	23	1	3	9	0	1	0	0	0	1	0	0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
1450053.0	3	29	1	3	9	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1450061.0	1	22	1	1	13	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1450070.0	1	21	2	1	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450078.0	4	32	2	3	13	0	1	0	0	1	0	1	1	0.0	0.25	0.0	0.0	0.25	0.0	0.25	0.25
1450079.0	1	40	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1450082.0	2	23	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1451001.0	2	30	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1451009.0	2	38	1	3	13	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1451018.0	1	40	1	3	20	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1451027.0	1	54	2	6	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1451036.0	2	51	1	3	15	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1451044.0	1	30	1	3	12	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1451053.0	2	27	1	1	21	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1451062.0	3	56	1	3	20	0	0	0	0	0	0	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1451070.0	2	55	2	6	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1451079.0	3	29	1	3	13	1	0	0	0	0	1	1	0	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.0
1452006.0	1	30	1	3	11	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452016.0	1	25	2	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452026.0	4	31	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1452036.0	1	46	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1452046.0	2	36	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1452056.0	1	32	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452066.0	4	30	1	3	9	1	1	1	0	0	1	0	0	0.25	0.25	0.25	0.0	0.0	0.25	0.0	0.0
1452076.0	1	25	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452086.0	4	55	2	6	0	0	0	0	0	2	2	0	0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0
1452096.0	7	60	1	7	8	0	0	0	0	3	2	1	1	0.0	0.0	0.0	0.0	0.42857143	0.2857143	0.14285715	0.14285715
1453004.0	1	32	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1453015.0	1	36	2	3	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1453025.0	1	44	1	3	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1453036.0	4	27	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1453047.0	8	32	1	3	13	0	1	1	1	0	1	2	2	0.0	0.125	0.125	0.125	0.0	0.125	0.25	0.25
1453057.0	3	37	1	3	21	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1453068.0	1	28	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1453078.0	1	55	1	6	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1453089.0	1	55	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1453100.0	1	30	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1456007.0	4	40	1	3	13	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1456014.0	4	24	1	3	9	0	0	0	0	0	2	2	0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0
1456022.0	2	75	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1456029.0	6	52	1	2	11	0	0	1	0	1	3	0	1	0.0	0.0	0.16666667	0.0	0.16666667	0.5	0.0	0.16666667
1456037.0	2	30	2	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1456044.0	3	76	1	6	22	0	0	0	0	0	2	1	0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334	0.0
1456051.0	3	34	1	3	11	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1456059.0	2	49	1	3	9	0	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1456066.0	1	58	1	3	8	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1456074.0	1	42	2	1	12	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1465008.0	3	40	1	3	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1465026.0	2	39	1	3	15	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1465044.0	3	39	1	3	21	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1465062.0	4	49	1	3	0	0	0	1	1	0	1	1	0	0.0	0.0	0.25	0.25	0.0	0.25	0.25	0.0
1465080.0	2	26	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1465095.0	1	31	2	4	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1465115.0	2	32	2	1	20	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1465133.0	7	58	1	3	9	0	0	0	0	0	4	1	2	0.0	0.0	0.0	0.0	0.0	0.5714286	0.14285715	0.2857143
1465151.0	1	32	2	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1465169.0	1	39	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466005.0	1	28	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466012.0	3	36	2	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1466019.0	2	38	2	5	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1466026.0	1	39	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466033.0	1	25	1	1	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1466040.0	3	36	1	3	13	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1466047.0	3	42	1	3	13	0	0	0	1	0	0	0	2	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.6666667
1466054.0	1	77	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466061.0	4	49	2	3	8	0	0	0	1	0	1	1	1	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.25
1466068.0	7	52	1	3	15	0	0	0	0	2	2	1	2	0.0	0.0	0.0	0.0	0.2857143	0.2857143	0.14285715	0.2857143
1469008.0	1	53	2	6	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1469017.0	1	56	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1469026.0	2	31	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1469035.0	2	20	2	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1469044.0	1	21	2	1	14	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1469052.0	1	62	2	4	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1469061.0	2	34	2	6	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1469070.0	3	30	1	3	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1469079.0	3	63	1	3	8	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1469088.0	2	34	2	6	9	0	0	2	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1470001.0	1	52	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470004.0	2	22	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1470005.0	3	35	1	3	13	0	0	0	0	1	0	0	2	0.0	0.0	0.0	0.0	0.33333334	0.0	0.0	0.6666667
1470010.0	5	54	1	3	8	0	0	0	0	2	0	1	2	0.0	0.0	0.0	0.0	0.4	0.0	0.2	0.4
1470013.0	1	72	1	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1470015.0	3	27	1	3	13	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	0.0	0.33333334	0.33333334	0.33333334
1470018.0	1	27	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1470020.0	4	25	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1470024.0	5	39	1	3	13	0	0	0	1	0	0	2	2	0.0	0.0	0.0	0.2	0.0	0.0	0.4	0.4
1470028.0	3	30	1	3	9	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1471003.0	4	37	1	3	19	0	0	1	1	0	1	0	1	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.25
1471010.0	1	30	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1471018.0	1	66	2	6	11	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1471025.0	3	40	1	3	21	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1471032.0	1	37	1	3	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1471040.0	1	42	1	3	8	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1471047.0	4	30	2	3	13	0	0	0	0	1	0	1	2	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5
1471054.0	3	19	1	3	19	0	0	1	0	0	1	0	1	0.0	0.0	0.33333334	0.0	0.0	0.33333334	0.0	0.33333334
1471062.0	1	56	1	3	13	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1471069.0	3	33	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1472003.0	1	40	2	6	8	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1472014.0	2	40	1	3	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
1472024.0	1	30	1	3	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1472034.0	1	48	1	3	13	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1472045.0	2	48	1	1	13	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1472055.0	1	51	2	5	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1472065.0	4	30	1	3	9	0	0	0	2	0	0	0	2	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5
1472075.0	1	65	2	1	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1472086.0	1	35	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1472096.0	1	32	1	1	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1475014.0	1	25	1	3	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475028.0	1	30	1	3	18	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1475042.0	1	40	1	3	21	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1475056.0	1	46	1	3	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1475071.0	1	35	1	3	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1475085.0	8	72	1	3	0	0	0	0	0	4	3	1	0	0.0	0.0	0.0	0.0	0.5	0.375	0.125	0.0
1475099.0	3	60	1	3	20	0	0	0	0	3	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1475113.0	2	45	1	3	13	0	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1475127.0	3	45	1	6	0	0	0	1	0	2	0	0	0	0.0	0.0	0.33333334	0.0	0.6666667	0.0	0.0	0.0
1475142.0	4	25	1	3	9	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1476006.0	1	38	2	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1476014.0	3	33	1	3	8	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1476022.0	3	45	1	3	21	0	0	2	0	0	0	0	1	0.0	0.0	0.6666667	0.0	0.0	0.0	0.0	0.33333334
1476029.0	3	40	2	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1476037.0	6	45	2	6	0	0	0	0	1	1	2	1	1	0.0	0.0	0.0	0.16666667	0.16666667	0.33333334	0.16666667	0.16666667
1476045.0	4	41	1	3	13	0	0	0	0	0	0	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75
1476053.0	2	50	2	4	13	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5
1476061.0	2	35	1	3	10	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1476068.0	1	45	2	3	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1476076.0	1	56	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477005.0	6	58	2	3	0	0	0	0	0	1	3	1	1	0.0	0.0	0.0	0.0	0.16666667	0.5	0.16666667	0.16666667
1477013.0	2	29	1	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1477020.0	1	19	1	1	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1477028.0	1	23	2	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477035.0	3	48	1	5	8	0	0	2	1	0	0	0	0	0.0	0.0	0.6666667	0.33333334	0.0	0.0	0.0	0.0
1477042.0	1	60	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1477050.0	2	22	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1477057.0	4	54	1	3	0	0	0	0	0	0	2	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.25
1477065.0	2	65	2	4	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5
1477072.0	2	42	1	3	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1478005.0	1	38	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478011.0	2	30	1	3	8	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1478017.0	2	47	1	3	13	0	0	0	0	2	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1478019.0	1	60	1	3	22	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478022.0	5	64	2	6	0	0	0	0	0	0	0	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4
1478035.0	2	34	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1478041.0	2	32	1	3	9	0	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1478046.0	2	30	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1478052.0	3	23	2	4	9	0	0	0	1	0	0	0	2	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.6666667
1478058.0	1	44	2	6	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1479010.0	3	42	1	3	13	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1479024.0	1	38	1	3	13	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1479038.0	4	55	1	3	13	0	0	0	0	0	2	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.25
1479052.0	1	32	1	3	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1479066.0	4	26	2	3	9	0	0	0	0	1	0	1	2	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5
1479079.0	4	51	1	3	16	0	0	0	1	3	0	0	0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.0
1479093.0	2	44	1	7	20	0	0	1	0	0	0	1	0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0
1479107.0	2	32	1	1	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1479121.0	3	41	1	3	21	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.33333334	0.6666667
1479135.0	4	30	1	3	21	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1480006.0	1	28	1	1	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1480012.0	1	55	2	6	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480018.0	1	45	2	3	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1480025.0	1	45	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480031.0	2	34	2	1	0	0	0	1	1	0	0	0	0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0
1480037.0	3	30	1	3	9	2	0	0	1	0	0	0	0	0.6666667	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0
1480044.0	1	50	2	5	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480050.0	1	99	2	6	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1480056.0	1	52	2	5	8	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480063.0	3	35	2	6	0	0	0	1	1	0	0	0	1	0.0	0.0	0.33333334	0.33333334	0.0	0.0	0.0	0.33333334
1481006.0	7	43	1	3	13	0	0	0	1	2	1	2	1	0.0	0.0	0.0	0.14285715	0.2857143	0.14285715	0.2857143	0.14285715
1481014.0	1	36	1	3	9	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1481023.0	4	40	1	4	8	0	0	0	0	2	0	1	1	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.25
1481031.0	2	48	2	6	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1481039.0	1	30	1	1	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1481043.0	3	39	1	3	0	0	0	1	0	0	0	1	1	0.0	0.0	0.33333334	0.0	0.0	0.0	0.33333334	0.33333334
1481056.0	1	24	1	3	11	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1481065.0	2	23	1	1	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1481073.0	3	39	1	3	9	0	0	1	1	0	1	0	0	0.0	0.0	0.33333334	0.33333334	0.0	0.33333334	0.0	0.0
1481081.0	6	46	1	2	8	0	0	1	1	1	2	0	1	0.0	0.0	0.16666667	0.16666667	0.16666667	0.33333334	0.0	0.16666667
1482003.0	3	45	1	3	9	0	0	1	2	0	0	0	0	0.0	0.0	0.33333334	0.6666667	0.0	0.0	0.0	0.0
1482020.0	1	18	1	3	13	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1482036.0	4	39	1	3	11	0	0	2	1	0	1	0	0	0.0	0.0	0.5	0.25	0.0	0.25	0.0	0.0
1482052.0	1	22	2	3	11	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1482068.0	1	30	1	3	9	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1482084.0	1	50	1	3	13	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1482101.0	3	27	2	3	9	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.6666667	0.33333334
1482117.0	1	45	1	3	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1482133.0	1	62	2	6	21	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1482149.0	2	60	1	3	8	0	0	1	0	0	1	0	0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0
1483006.0	2	31	1	3	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1483016.0	1	50	1	3	13	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1483026.0	1	38	2	1	21	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1483036.0	2	30	1	3	9	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1483046.0	2	43	1	3	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1483056.0	5	29	2	3	13	0	0	0	0	1	0	2	2	0.0	0.0	0.0	0.0	0.2	0.0	0.4	0.4
1483066.0	2	44	1	3	11	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1483076.0	2	32	1	3	13	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1483086.0	4	35	1	3	11	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1483096.0	2	40	2	3	12	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5
1484011.0	6	39	1	3	15	0	0	1	1	0	0	2	2	0.0	0.0	0.16666667	0.16666667	0.0	0.0	0.33333334	0.33333334
