hhid	pid	sim_id	mobile_sim_ownership	mobile_sim_access	nb_handsets	network	contract	airtime_expt	calls_per_day	coverage	first_usage_m	first_usage_y	reason_multiple1	reason_multiple2	reason_multiple_other	reason_separate	reason_separate_other
211051.0	1	1	1		1	1	2	240	2	1	12	2007					
211001.0	1	1	1		1	1	2	1000	3	1	3	2007					
211081.0	1	1	1		1	1	2	150	999	1	99	2007					
265040.0	2	1	1		1	1	2	100	5	1	99	2004					
265005.0	1	1	1		1	1	2	1000	10	1	99	2006					
265044.0	2	1	1		1	1	2	600	3	1	99	2006					
266063.0	1	1	1		1	1	2	1500	999	2	12	2007					
266028.0	1	1	2	1		1	2	600	3	1	99	2003					
266070.0	1	1	1		1	1	2	3500	2	2	99	1998					
266049.0	1	1	2	1		1	2	600	1	1	99	2007					
266007.0	1	1	1		1	1	2	2000	10	2	5	1999					
266035.0	1	1	1		1	1	2	500	2	1	5	2003					
1475099.0	1	1	1		1	1	2	1500	3	1	99	1993					
1475085.0	1	1	1		1	1	2	2000	5	1	99	2000					
1475071.0	2	1	1		2	1	2	9999999	5	1	99	2000					
1475028.0	1	1	1		1	1	2	2500	5	1	6	2002					
1475113.0	2	1	1		1	1	2	300	5	1	99	1995					
1475014.0	1	1	1		1	1	2	200	4	1	99	2001					
1475056.0	1	1	2	1		3	1	9999999	999	1	99	9999					
1475042.0	1	1	1		1	2	2	400	2	1	1	2004					
1476061.0	2	1	2	1		1	2	1000	3	1	99	2002					
1476053.0	1	1	1		1	1	2	600	2	2	99	2003					
1476029.0	1	1	1		1	1	2	500	5	1	99	2001					
1476045.0	1	1	1		2	1	2	12000	10	1	99	2001	1				
1476045.0	1	2	1		2	2	2	1200	5	1	99	2001	1				
1476006.0	2	1	1		1	1	2	1500	999	1	2	2007					
1476014.0	1	1	1		1	1	2	9999999	3	1	4	2007					
1476068.0	2	1	1		1	1	2	1000	6	1	99	1999					
1476037.0	1	1	1		1	1	2	1500	2	1	99	2005					
1476022.0	1	1	1		1	1	2	9999999	10	1	8	2007					
1477028.0	1	1	1		1	1	2	400	1	1	5	2007					
1477057.0	1	1	1		1	1	2	1500	1	1	99	2005					
1477020.0	1	1	1		1	1	2	600	3	1	99	2006					
1477065.0	1	1	2	1		1	2	200	1	1	99	2008					
1477013.0	1	1	1		1	1	2	100	1	1	6	2006					
1477005.0	1	1	1		1	1	2	2000	1	1	99	2002					
1477035.0	1	1	1		1	1	2	200	5	1	99	2007					
1477072.0	1	1	1		1	1	2	1500	7	1	4	2002					
1477050.0	1	1	1		1	1	2	200	5	1	99	2004					
1477042.0	1	1	2	1		1	2	200	999	1	99	2007					
1478041.0	2	1	1		1	1	2	200	2	2	99	2008					
1478046.0	2	1	2	1		2	2	9999999	2	1	99	2005					
1478005.0	1	1	1		1	2	2	600	3	1	99	2006					
1478035.0	1	1	1		1	2	2	3000	10	1	99	1998					
1478058.0	1	1	1		1	1	2	400	4	1	8	2007					
1478017.0	1	1	2	1		1	2	1000	5	2	99	2002					
1479010.0	1	1	1		2	1	2	3000	7	1	1	9999					
1479066.0	1	1	1		1	1	2	500	1	1	99	2006					
1479052.0	1	1	1		2	1	2	500	4	1	99	2002					
1479052.0	1	2	1		2	2	2	200	2	1	99	2002	7		99		
1479038.0	2	1	1		1	1	2	200	6	1	99	2007					
1479093.0	2	1	1		1	1	2	3000	10	1	9	2000					
1479135.0	1	1	2	1		2	2	1200	3	1	99	2004					
1479107.0	1	1	1		2	1	2	600	6	1	6	2006					
1479024.0	2	1	2	1		1	2	3000	8	1	99	2003					
1479121.0	1	1	1		1	1	2	300	2	1	99	2003					
1479079.0	1	1	1		1	1	2	1500	999	1	99	2002					
1480044.0	1	1	2	1		1	2	100	2	1	5	2008					
1480031.0	1	1	1		2	1	2	900	4	1	99	2001	2			6	99
1480031.0	1	2	1		2	1	2	50	1	4	99	2001	2			6	99
1480037.0	2	1	2	1		1	2	1000	4	1	1	2007					
1481006.0	1	1	2	1		1	2	600	5	1	5	2005					
1481006.0	1	2	2	1		1	2	300	3	1	5	2005	7		99		
1481039.0	1	1	1		1	1	2	600	2	1	3	2007					
1481014.0	1	1	1		1	1	2	200	3	1	99	2006					
1481081.0	1	1	1		1	1	2	1000	3	1	99	2004					
1481065.0	1	1	2	1		1	2	2500	5	1	99	2002					
1481073.0	1	1	1		1	1	2	1200	5	1	1	2007					
1481056.0	1	1	1		1	1	2	2000	4	1	99	2004					
1481031.0	1	1	1		1	1	2	600	5	1	99	2004					
1482101.0	1	1	1		2	1	2	6000	10	1	99	2000					
1482117.0	1	1	2	1		1	2	700	6	1	99	1998					
1482052.0	1	1	1		1	1	2	4000	10	1	99	2005					
1482020.0	2	1	1		1	1	2	700	3	1	3	2002					
1482149.0	2	1	1		1	1	2	3000	2	1	99	2006					
1482084.0	2	1	1		1	1	2	2000	8	1	99	2005					
1482068.0	2	1	1		1	1	2	6000	10	1	99	2004					
1482133.0	1	1	1		1	1	2	50	3	1	99	9999					
1433062.0	1	1	1		1	1	2	3000	5	1	99	2003					
1433079.0	1	1	1		1	1	2	1500	2	1	1	2003					
1433045.0	9	1	1		1	1	2	4500	6	1	99	2000					
1433036.0	1	1	1		1	1	2	400	3	1	99	2002					
1433027.0	1	1	1		1	1	2	100	7	1	99	2004					
1433071.0	1	1	1		1	3	1	9999999	5	1	99	2004					
1433053.0	2	1	1		1	1	2	9999999	2	2	99	2004					
1433018.0	2	1	1		5	1	2	2000	5	1	99	2003					
1433001.0	1	1	1		2	1	2	9999999	6	1	3	2008					
1433001.0	1	2	1		2	2	2	9999999	3	2	3	2008	7		99		
1434029.0	1	1	1		1	1	2	3000	10	1	1	2007					
1434021.0	1	1	1		1	1	2	1000	3	1	99	2004					
1434037.0	1	1	2	1		1	2	600	3	1	8	2007					
1434045.0	2	1	1		1	1	2	250	5	1	5	2003					
1434068.0	1	1	1		1	1	2	300	20	1	99	2002					
1434053.0	1	1	1		1	1	2	600	4	1	99	2003					
1434076.0	1	1	2	1		1	2	9999999	20	1	4	1998					
1435078.0	2	1	2	1		1	2	2000	3	1	99	2002					
1435053.0	1	1	1		1	1	2	1000	4	1	2	2000					
1435036.0	1	1	1		1	3	2	1500	6	1	99	2006					
1435044.0	1	1	1		1	1	2	1000	2	2	99	2005					
1435028.0	1	1	2	1		2	2	3000	8	1	99	9999					
1435011.0	1	1	1		2	1	2	5000	10	1	99	2003	1	6			
1435011.0	1	2	1		2	2	2	2000	4	1	99	2003	1	6			
1435003.0	2	1	1		2	1	2	600	999	1	99	2002					
1435020.0	1	1	1		2	1	2	500	3	1	99	2003	6				
1435020.0	1	2	1		2	1	2	1500	8	1	99	2003	6				
1435061.0	1	1	1		1	1	2	4000	8	1	6	2002					
1435069.0	1	1	1		1	1	2	6000	10	1	99	2000					
1436008.0	1	1	1		1	1	2	1500	2	1	99	2002					
1436077.0	1	1	1		1	1	2	400	999	1	99	2003					
1436067.0	2	1	2	1		1	2	100	2	1	11	2000					
1436037.0	1	1	2	1		1	2	3000	10	1	99	2004					
1436057.0	1	1	1		1	1	2	9999999	5	1	99	2000					
1436028.0	1	1	1		1	1	2	110000	15	1	99	2003					
1436047.0	1	1	1		1	1	2	3000	8	1	99	1998					
1436096.0	2	1	1		1	1	2	250	1	1	99	2001					
1436086.0	1	1	1		1	1	2	3000	5	2	99	2000					
1437047.0	1	1	1		1	1	2	4000	15	1	99	2002					
1437103.0	1	1	1		1	1	2	1500	4	1	11	2006					
1437069.0	2	1	1		1	1	2	2000	6	1	99	2006					
1437080.0	2	1	1		1	1	2	500	5	1	99	2002					
1437024.0	1	1	2	1		1	2	800	1	1	99	2003					
1437036.0	1	1	1		1	1	2	1500	5	1	99	2003					
1437092.0	5	1	1		1	1	2	2000	4	1	1	2007	6				
1437092.0	5	2	1		1	1	2	9999999	999	1	1	2007	6				
1437013.0	1	1	1		2	2	1	5000	15	1	99	2001					
1437013.0	1	2	1		2	1	2	9999999	7	1	99	2001	7		99		
1438081.0	2	1	1		1	1	2	250	1	1	10	2007					
1438034.0	1	1	1		1	1	2	9999999	20	1	99	1999					
1438023.0	3	1	1		1	1	2	1000	3	1	7	2004					
1438011.0	1	1	1		2	1	2	15000	20	1	7	2000					
1438011.0	1	2	1		2	1	2	2000	5	1	7	2000	7		99		
1438046.0	1	1	1		1	2	2	300	2	1	99	2000					
1438110.0	2	1	1		1	1	2	9000	5	1	99	2000	1				
1438110.0	2	2	1		1	2	2	3000	2	1	99	2000	1				
1438058.0	2	1	1		1	1	2	500	1	1	99	2005					
1438104.0	1	1	1		1	1	2	2000	8	1	99	2000					
1438069.0	2	1	1		2	3	2	200	2	1	99	2005	1				
1438069.0	2	2	1		2	1	2	200	1	1	99	2005	1				
1439053.0	1	1	1		3	1	2	300	2	1	99	2004	6				
1439053.0	1	2	1		3	2	2	1500	9	1	99	2004	6				
1439053.0	1	3	1		3	2	2	200	1	1	99	2004	6				
1439075.0	1	1	1		1	1	2	20000	20	1	99	2003					
1439018.0	1	1	1		1	1	1	10000	10	1	8	2001					
1439110.0	3	1	1		1	1	2	600	3	1	99	2005					
1439064.0	1	1	1		2	1	2	500	3	1	99	1998	1				
1439064.0	1	2	1		2	2	2	300	1	1	99	1998	1				
1439030.0	1	1	1		2	1	1	5000	10	1	99	2000	1				
1439030.0	1	2	1		2	2	1	3000	8	1	99	2000	1				
1439087.0	1	1	1		1	1	2	3000	5	1	11	2005					
1439098.0	2	1	1		1	1	2	1600	5	1	99	2003					
1439007.0	2	1	1		1	1	2	800	2	1	6	2004					
1445011.0	1	1	1		1	1	2	400	2	1	2	9999					
1445068.0	1	1	1		1	1	2	1500	1	1	99	2004					
1445019.0	1	1	1		4	1	2	50	6	1	99	2006	1				
1445019.0	1	2	1		4	2	2	20	999	1	99	2006	1				
1445076.0	1	1	1		2	1	2	600	6	1	4	2003	1				
1445076.0	1	2	1		2	2	2	600	9	1	4	2003	1				
1445003.0	1	1	1		2	1	2	200	3	1	3	2004	1				
1445003.0	1	2	1		2	2	2	200	1	1	3	2004	1				
1445051.0	1	1	1		1	1	2	1500	5	1	99	2003					
1445027.0	2	1	1		1	1	2	600	2	1	8	2007					
1445060.0	1	1	1		1	1	2	500	2	1	12	2000					
1445035.0	1	1	1		1	1	2	500	2	1	99	2005					
1445043.0	1	1	1		1	1	2	600	5	1	9	2005					
1446016.0	1	1	2	1		1	2	9999999	1	1	99	2007					
1446008.0	1	1	1		1	1	2	1200	1	1	6	2000					
1446024.0	2	1	1		1	1	2	1500	3	2	12	2003					
1446033.0	1	1	2	1		1	2	600	1	1	99	2004					
1446074.0	2	1	1		1	1	2	600	999	1	11	2002					
1446082.0	2	1	1		1	1	2	500	2	1	3	2003					
1446065.0	2	1	2	1		1	2	150	2	1	99	2003					
1446057.0	1	1	1		1	1	2	1500	3	1	99	9999					
1446049.0	1	1	1		1	1	2	300	1	1	5	2006					
1446041.0	1	1	1		1	1	2	1500	10	2	7	2001					
1440002.0	5	1	1		1	2	2	9999999	3	1	99	2006					
1440007.0	1	1	1		2	2	2	1300	20	1	12	2001					
1440004.0	2	1	1		1	1	2	600	1	1	99	2003					
1440011.0	1	1	1		1	1	2	9999999	10	1	99	2006					
1440005.0	1	1	1		1	1	2	600	5	1	99	2006					
1440009.0	1	1	1		1	1	2	500	3	1	99	2006					
1448053.0	1	1	2	1		1	2	9999999	999	1	99	2008					
1448040.0	4	1	1		1	1	2	400	4	1	99	2006					
1448067.0	1	1	1		1	1	2	9999999	4	1	99	1993					
1448067.0	1	2	1		1	1	2	9999999	2	1	99	1993	7		99		
1448013.0	1	1	1		1	1	1	4200	10	1	99	2004					
1448027.0	2	1	2	1		1	2	9999999	1	1	99	2007					
1448033.0	1	1	1		1	2	2	3000	15	1	99	2004					
1448020.0	1	1	2	1		2	2	1500	4	1	99	2003					
1448065.0	1	1	2	1		1	2	60	1	1	99	2008					
1448006.0	3	1	1		1	1	2	200	5	1	5	2006					
1449046.0	1	1	2	1		1	2	2000	5	1	4	2003					
1449056.0	1	1	1		1	1	2	1500	7	1	1	2007					
1449066.0	1	1	1		2	1	2	3000	10	1	11	2003	1				
1449066.0	1	2	1		2	2	2	100	1	2	11	2003	1				
1449075.0	1	1	1		1	1	2	300	3	1	99	2004					
1449027.0	1	1	2	1		1	2	2400	5	1	99	2007					
1449085.0	1	1	1		1	1	2	1000	4	1	99	2004					
1449095.0	1	1	1		1	1	2	300	3	2	2	2007					
1449008.0	1	1	1		2	1	2	9999999	10	1	8	2007					
1449008.0	1	2	1		2	2	2	9999999	2	1	8	2007	7		99		
1450010.0	1	1	1		1	1	2	350	2	2	99	2007					
1450002.0	2	1	1		1	1	2	3000	3	1	99	1998	1				
1450002.0	2	2	1		1	2	2	80	999	1	99	1998	1				
1450036.0	1	1	1		1	2	2	400	2	1	4	2004					
1450044.0	1	1	1		1	3	2	600	2	1	6	2002					
1450082.0	2	1	2	1		1	2	1000	1	1	99	2007					
1450079.0	2	1	2	1		1	2	200	3	1	99	2000					
1450078.0	1	1	1		1	1	2	1000	3	1	4	2001					
1450061.0	2	1	1		1	1	2	1000	7	1	4	2005					
1451053.0	1	1	1		1	1	2	6000	10	1	12	2003					
1451079.0	1	1	1		1	1	2	200	3	1	2	2005					
1451036.0	1	1	1		2	1	2	1000	5	1	99	2001	3				
1451036.0	1	2	1		2	1	2	1000	5	1	99	2001	3				
1451018.0	4	1	1		1	1	2	5000	8	1	12	2001					
1451070.0	2	1	1		2	1	2	2000	6	1	99	2004					
1451062.0	2	1	1		2	1	2	35000	15	1	99	2001	1				
1451062.0	2	2	1		2	2	2	20000	10	1	99	2001	1				
1451001.0	1	1	1		2	1	2	1200	55	1	99	2005	6				
1451001.0	1	2	1		2	1	2	200	1	1	99	2005	6				
1451009.0	1	1	1		1	1	2	1500	2	1	99	9999					
1456059.0	1	1	1		1	1	2	500	2	1	99	2003					
1456066.0	1	1	1		1	1	2	1500	3	1	99	1999					
1456051.0	1	1	1		1	2	2	2400	3	1	99	2001					
1456037.0	1	1	1		1	1	2	400	1	2	99	2005					
1456074.0	1	1	1		1	1	2	300	1	1	12	2004					
1456007.0	2	1	1		2	1	2	600	1	1	99	2001					
1456014.0	1	1	2	1		1	2	600	3	1	10	2007					
1456029.0	1	1	1		1	1	2	200	15	1	99	1996					
1452066.0	1	1	1		1	1	2	500	3	1	6	2005					
1452056.0	2	1	2	1		1	2	400	2	1	3	2007					
1452026.0	2	1	2	1		1	2	9999999	1	1	7	2007					
1452036.0	2	1	2	1		1	2	600	2	1	99	2007					
1452046.0	2	1	1		1	1	2	150	1	1	11	2005					
1452096.0	1	1	2	1		1	2	150	1	1	99	2007					
1453089.0	5	1	1		1	1	2	300	4	1	12	2003					
1453078.0	7	1	1		1	1	2	300	3	1	11	2006					
1453078.0	7	2	1		1	2	2	100	1	1	11	2006	7		99		
1453057.0	1	1	1		1	1	2	9999999	5	1	99	2000					
1453025.0	1	1	1		1	1	2	1500	5	1	99	1999					
1453015.0	4	1	1		1	1	2	1500	5	1	99	2002					
1453004.0	2	1	1		1	1	2	200	1	1	10	2007					
1453047.0	1	1	1		1	1	2	500	3	1	99	2002					
1453036.0	2	1	1		2	1	2	100	1	1	9	2005	6				
1453036.0	2	2	1		2	1	2	500	3	1	9	2005	6				
1453068.0	2	1	1		1	1	2	500	2	1	8	2002					
222045.0	1	1	1		1	1	2	1600	5	2	6	2006					
222003.0	1	1	1		1	1	2	1500	2	1	12	1998					
222078.0	2	1	2	1		1	2	500	4	1	99	2000					
222012.0	1	1	1		2	1	2	1500	4	1	99	2005					
222020.0	1	1	1		1	1	2	50	7	3	99	2006					
222028.0	2	1	1		1	1	2	200	2	3	99	2001					
222070.0	1	1	2	1		1	2	500	5	1	99	2003					
1465115.0	1	1	1		1	1	2	1700	3	1	99	2003					
1465151.0	2	1	1		1	1	2	600	2	1	1	2007					
1465169.0	2	1	1		1	1	2	500	2	1	3	2006					
1465026.0	1	1	1		1	1	2	600	4	1	99	2004					
1465080.0	1	1	1		1	1	2	500	2	1	3	2008					
1465095.0	1	1	2	1		1	2	9999999	1	2	3	2006					
1465008.0	2	1	1		1	2	2	200	4	1	99	2004					
1465044.0	1	1	1		1	1	2	200	20	3	10	2001					
1465133.0	1	1	2	1		2	2	3000	10	1	99	2001					
1466033.0	1	1	2	1		1	2	200	1	2	99	2002					
1466061.0	1	1	1		1	1	2	1000	5	1	99	2006					
1466068.0	1	1	1		1	1	2	4000	4	1	99	2000					
1466005.0	1	1	1		1	1	2	1500	8	1	99	9999					
1466054.0	1	1	1		1	2	2	1500	3	1	99	2004					
1466047.0	2	1	1		1	1	2	500	2	2	99	2001					
1466026.0	2	1	1		1	1	2	600	3	3	6	2002					
1466019.0	1	1	1		1	1	2	200	1	2	6	1998					
237043.0	1	1	2	1		1	2	300	2	3	99	2007					
237063.0	1	1	1		1	1	2	200	1	3	4	2007					
237023.0	1	1	1		1	2	2	1000	4	1	11	2003					
237004.0	1	1	1		1	1	2	200	1	1	6	2003					
1469070.0	1	1	2	1		2	2	9000	10	1	99	2000					
1469026.0	1	1	1		1	1	2	200	3	2	12	2000					
1469017.0	2	1	2	1		1	2	200	3	1	99	2006					
1469088.0	1	1	1		1	1	2	800	3	1	99	2007					
1469079.0	1	1	2	1		3	2	500	3	1	6	2008					
1469035.0	1	1	1		1	1	2	3000	4	1	6	2004					
1469061.0	1	1	1		1	1	2	900	5	1	4	2006					
1469044.0	1	1	1		1	1	2	1500	4	1	7	2007					
1470010.0	1	1	1		1	2	2	6000	6	1	6	2007					
1470013.0	3	1	1		1	1	2	800	3	1	99	9999					
1470004.0	1	1	1		1	1	2	2000	10	1	99	2000					
1470018.0	2	1	1		1	1	2	800	4	1	99	2002					
1470024.0	2	1	2	1		1	2	100	3	1	99	2007					
1470020.0	2	1	2	1		1	2	400	1	1	99	2007					
1470028.0	2	1	1		1	1	2	100	1	1	99	2006					
1470015.0	1	1	1		1	1	2	2000	20	1	99	2006					
1470005.0	1	1	1		1	1	2	9200	15	1	6	2002					
1470001.0	2	1	1		1	1	2	200	2	1	11	2003					
1471062.0	2	1	1		1	1	2	600	4	1	5	2003					
1471047.0	1	1	1		1	1	2	500	3	1	99	2003					
1471032.0	2	1	1		1	1	2	600	4	1	99	2002					
1471025.0	3	1	1		1	1	2	600	3	1	99	2000					
1471054.0	3	1	1		1	2	2	1000	5	1	99	2005					
1471010.0	2	1	1		1	1	2	800	3	1	12	2006					
1471069.0	1	1	1		1	1	2	500	2	1	99	2004					
1471018.0	1	1	1		1	1	2	200	1	1	99	2004					
1471003.0	1	1	2	1		1	2	9999999	10	1	4	2001					
1472045.0	1	1	1		1	1	2	240	2	1	99	2005					
1472014.0	2	1	1		1	1	2	300	2	2	99	2005					
1472096.0	1	1	1		2	1	2	1000	4	1	6	2004	4				
1472096.0	1	2	1		2	1	2	1000	3	1	6	2004	4				
1472034.0	2	1	1		1	2	2	500	1	1	4	9999					
1472065.0	2	1	2	1		1	2	9999999	1	1	7	2006					
1472086.0	1	1	2	1		1	2	300	4	1	99	2002					
1472024.0	1	1	1		1	1	2	1500	4	2	99	2005					
1620065.0	2	1	1		1	1	2	3000	10	2	1	2008					
1620058.0	2	1	2	1		1	2	300	2	1	1	2007					
1620004.0	1	1	1		1	1	2	1500	5	1	8	2004					
1620011.0	1	1	1		1	1	2	100	1	1	4	2008					
1620031.0	1	1	1		2	1	2	2000	12	1	9	2003	1				
1620031.0	1	2	1		2	2	2	1000	2	1	9	2003	1				
1620044.0	1	1	1		1	1	2	2000	7	2	1	2000					
202041.0	1	1	2	1		1	2	300	1	1	99	2004					
